+-------------+---------------+----------+------+----+
| first_name  |   last_name   |  salary  | year | HR |
| Jose        | Mesa          | 135000   | 1992 | 0  |
| Jose        | Mesa          | 107000   | 1991 | 0  |
| Hensley     | Meulens       | 132500   | 1992 | 1  |
| Hensley     | Meulens       | 120000   | 1991 | 6  |
| Hensley     | Meulens       | 68000    | 1989 | 0  |
| Brian       | Meyer         | 68000    | 1989 | 0  |
| Chad        | Meyers        | 200000   | 1999 | 0  |
| Joey        | Meyer         | 95000    | 1989 | 7  |
| Joey        | Meyer         | 62500    | 1988 | 11 |
| Dan         | Miceli        | 2000000  | 2001 | 0  |
| Dan         | Miceli        | 2000000  | 2001 | 0  |
| Dan         | Miceli        | 1500000  | 2000 | 0  |
| Dan         | Miceli        | 1100000  | 1999 | 0  |
| Dan         | Miceli        | 750000   | 1998 | 0  |
| Dan         | Miceli        | 475000   | 1997 | 0  |
| Dan         | Miceli        | 220000   | 1996 | 0  |
| Dan         | Miceli        | 125000   | 1995 | 0  |
| Dan         | Miceli        | 110000   | 1994 | 0  |
| Dan         | Miceli        | 109000   | 1993 | 0  |
| Chris       | Michalak      | 200000   | 2001 | 0  |
| Chris       | Michalak      | 200000   | 2001 | 0  |
| Chris       | Michalak      | 170000   | 1998 | 0  |
| Gary        | Mielke        | 110000   | 1990 | 0  |
| Gary        | Mielke        | 68000    | 1989 | 0  |
| Doug        | Mientkiewicz  | 215000   | 2001 | 15 |
| Doug        | Mientkiewicz  | 200000   | 1999 | 2  |
| Matt        | Mieske        | 700000   | 2000 | 1  |
| Matt        | Mieske        | 700000   | 2000 | 1  |
| Matt        | Mieske        | 500000   | 1999 | 5  |
| Matt        | Mieske        | 500000   | 1999 | 4  |
| Matt        | Mieske        | 550000   | 1998 | 1  |
| Matt        | Mieske        | 500000   | 1997 | 5  |
| Matt        | Mieske        | 200000   | 1996 | 14 |
| Matt        | Mieske        | 135000   | 1995 | 12 |
| Matt        | Mieske        | 113000   | 1994 | 10 |
| Matt        | Mieske        | 109000   | 1993 | 3  |
| Bob         | Milacki       | 1180000  | 1992 | 0  |
| Bob         | Milacki       | 280000   | 1991 | 0  |
| Bob         | Milacki       | 235000   | 1990 | 0  |
| Bob         | Milacki       | 73000    | 1989 | 0  |
| Mike        | Milchin       | 109000   | 1996 | 0  |
| Mike        | Milchin       | 109000   | 1996 | 0  |
| Sam         | Militello     | 118000   | 1993 | 0  |
| Kevin       | Millar        | 700000   | 2001 | 20 |
| Kevin       | Millar        | 265000   | 2000 | 14 |
| Kevin       | Millar        | 200000   | 1999 | 9  |
| Kevin       | Millar        | 170000   | 1998 | 0  |
| Darrell     | Miller        | 91000    | 1987 | 4  |
| Damian      | Miller        | 1250000  | 2001 | 13 |
| Damian      | Miller        | 300000   | 2000 | 10 |
| Damian      | Miller        | 240000   | 1999 | 11 |
| Damian      | Miller        | 177500   | 1998 | 3  |
| Damian      | Miller        | 150000   | 1997 | 2  |
| Keith       | Miller        | 700000   | 1994 | 0  |
| Keith       | Miller        | 1090000  | 1993 | 0  |
| Keith       | Miller        | 575000   | 1992 | 4  |
| Keith       | Miller        | 260000   | 1991 | 4  |
| Keith       | Miller        | 100000   | 1990 | 1  |
| Keith       | Miller        | 85000    | 1989 | 1  |
| Keith       | Miller        | 62500    | 1987 | 0  |
| Kurt        | Miller        | 205000   | 1999 | 0  |
| Kurt        | Miller        | 163000   | 1997 | 0  |
| Kurt        | Miller        | 118000   | 1996 | 0  |
| Kurt        | Miller        | 109000   | 1994 | 0  |
| Orlando     | Miller        | 337500   | 1997 | 2  |
| Orlando     | Miller        | 205000   | 1996 | 15 |
| Orlando     | Miller        | 140000   | 1995 | 5  |
| Orlando     | Miller        | 109000   | 1994 | 2  |
| Paul        | Miller        | 109000   | 1992 | 0  |
| Rick        | Miller        | 275000   | 1985 | 0  |
| Travis      | Miller        | 255000   | 2001 | 0  |
| Travis      | Miller        | 225000   | 2000 | 0  |
| Travis      | Miller        | 205000   | 1999 | 0  |
| Travis      | Miller        | 150000   | 1997 | 0  |
| Travis      | Miller        | 109000   | 1996 | 0  |
| Trever      | Miller        | 280000   | 2000 | 0  |
| Trever      | Miller        | 280000   | 2000 | 0  |
| Trever      | Miller        | 247500   | 1999 | 0  |
| Trever      | Miller        | 175000   | 1998 | 0  |
| Trever      | Miller        | 109000   | 1996 | 0  |
| Wade        | Miller        | 241000   | 2001 | 0  |
| Randy       | Milligan      | 600000   | 1994 | 2  |
| Randy       | Milligan      | 635000   | 1993 | 6  |
| Randy       | Milligan      | 635000   | 1993 | 0  |
| Randy       | Milligan      | 1200000  | 1992 | 11 |
| Randy       | Milligan      | 330000   | 1991 | 16 |
| Randy       | Milligan      | 155000   | 1990 | 20 |
| Randy       | Milligan      | 75000    | 1989 | 12 |
| Randy       | Milligan      | 62500    | 1988 | 3  |
| Alan        | Mills         | 3000000  | 2001 | 0  |
| Alan        | Mills         | 2250000  | 2000 | 0  |
| Alan        | Mills         | 2250000  | 2000 | 0  |
| Alan        | Mills         | 1250000  | 1999 | 0  |
| Alan        | Mills         | 1000000  | 1998 | 0  |
| Alan        | Mills         | 850000   | 1997 | 0  |
| Alan        | Mills         | 600000   | 1996 | 0  |
| Alan        | Mills         | 500000   | 1994 | 0  |
| Alan        | Mills         | 245000   | 1993 | 0  |
| Alan        | Mills         | 142000   | 1992 | 0  |
| Alan        | Mills         | 125000   | 1991 | 0  |
| Alan        | Mills         | 100000   | 1990 | 0  |
| Kevin       | Millwood      | 3100000  | 2001 | 0  |
| Kevin       | Millwood      | 420000   | 2000 | 0  |
| Kevin       | Millwood      | 230000   | 1999 | 1  |
| Kevin       | Millwood      | 175000   | 1998 | 0  |
| Eddie       | Milner        | 490000   | 1987 | 4  |
| Eddie       | Milner        | 350000   | 1986 | 15 |
| Eddie       | Milner        | 300000   | 1985 | 3  |
| Eric        | Milton        | 2150000  | 2001 | 0  |
| Eric        | Milton        | 285000   | 2000 | 0  |
| Eric        | Milton        | 240000   | 1999 | 0  |
| Eric        | Milton        | 170000   | 1998 | 0  |
| Mike        | Mimbs         | 200000   | 1997 | 0  |
| Mike        | Mimbs         | 160000   | 1996 | 0  |
| Mike        | Mimbs         | 109000   | 1995 | 0  |
| Nate        | Minchey       | 130000   | 1996 | 0  |
| Nate        | Minchey       | 122000   | 1994 | 0  |
| Blas        | Minor         | 198000   | 1996 | 0  |
| Blas        | Minor         | 198000   | 1996 | 0  |
| Blas        | Minor         | 145000   | 1995 | 0  |
| Blas        | Minor         | 145000   | 1994 | 0  |
| Blas        | Minor         | 112000   | 1993 | 0  |
| Damon       | Minor         | 200000   | 2001 | 0  |
| Ryan        | Minor         | 200000   | 1999 | 3  |
| Greg        | Minton        | 850000   | 1990 | 0  |
| Greg        | Minton        | 830000   | 1989 | 0  |
| Greg        | Minton        | 500000   | 1988 | 0  |
| Greg        | Minton        | 750000   | 1987 | 0  |
| Greg        | Minton        | 750000   | 1987 | 0  |
| Greg        | Minton        | 765000   | 1986 | 0  |
| Greg        | Minton        | 865000   | 1985 | 0  |
| Steve       | Mintz         | 109000   | 1995 | 0  |
| Gino        | Minutelli     | 109000   | 1993 | 0  |
| Gino        | Minutelli     | 100000   | 1991 | 0  |
| Doug        | Mirabelli     | 295000   | 2001 | 9  |
| Doug        | Mirabelli     | 295000   | 2001 | 2  |
| Doug        | Mirabelli     | 215000   | 2000 | 6  |
| Doug        | Mirabelli     | 208500   | 1999 | 1  |
| Doug        | Mirabelli     | 109000   | 1996 | 0  |
| Paul        | Mirabella     | 230000   | 1989 | 0  |
| Angel       | Miranda       | 350000   | 1997 | 0  |
| Angel       | Miranda       | 135000   | 1996 | 0  |
| Angel       | Miranda       | 115000   | 1995 | 0  |
| Angel       | Miranda       | 112000   | 1994 | 0  |
| Angel       | Miranda       | 109000   | 1993 | 0  |
| John        | Mitchell      | 111000   | 1990 | 0  |
| Kevin       | Mitchell      | 225000   | 1998 | 2  |
| Kevin       | Mitchell      | 500000   | 1997 | 4  |
| Kevin       | Mitchell      | 1135000  | 1996 | 6  |
| Kevin       | Mitchell      | 1135000  | 1996 | 2  |
| Kevin       | Mitchell      | 3750000  | 1994 | 30 |
| Kevin       | Mitchell      | 3750000  | 1993 | 19 |
| Kevin       | Mitchell      | 3750000  | 1992 | 9  |
| Kevin       | Mitchell      | 3750000  | 1991 | 27 |
| Kevin       | Mitchell      | 2083000  | 1990 | 35 |
| Kevin       | Mitchell      | 610000   | 1989 | 47 |
| Kevin       | Mitchell      | 237500   | 1988 | 19 |
| Kevin       | Mitchell      | 125000   | 1987 | 15 |
| Kevin       | Mitchell      | 125000   | 1987 | 7  |
| Kevin       | Mitchell      | 60000    | 1986 | 12 |
| Keith       | Mitchell      | 170000   | 1998 | 0  |
| Keith       | Mitchell      | 125000   | 1994 | 5  |
| Larry       | Mitchell      | 109000   | 1996 | 0  |
| John        | Mizerock      | 60000    | 1986 | 1  |
| Dave        | Mlicki        | 5300000  | 2001 | 0  |
| Dave        | Mlicki        | 5300000  | 2001 | 0  |
| Dave        | Mlicki        | 4500000  | 2000 | 0  |
| Dave        | Mlicki        | 2250000  | 1999 | 0  |
| Dave        | Mlicki        | 2250000  | 1999 | 0  |
| Dave        | Mlicki        | 1250000  | 1998 | 0  |
| Dave        | Mlicki        | 1250000  | 1998 | 0  |
| Dave        | Mlicki        | 610000   | 1997 | 0  |
| Dave        | Mlicki        | 195000   | 1996 | 0  |
| Dave        | Mlicki        | 109000   | 1995 | 0  |
| Dave        | Mlicki        | 109000   | 1993 | 0  |
| Brian       | Moehler       | 2416667  | 2001 | 0  |
| Brian       | Moehler       | 1816667  | 2000 | 0  |
| Brian       | Moehler       | 466666   | 1999 | 0  |
| Brian       | Moehler       | 240000   | 1998 | 0  |
| Brian       | Moehler       | 150000   | 1997 | 0  |
| Dennis      | Moeller       | 112000   | 1993 | 0  |
| Mike        | Mohler        | 690000   | 2000 | 0  |
| Mike        | Mohler        | 690000   | 2000 | 0  |
| Mike        | Mohler        | 490000   | 1999 | 0  |
| Mike        | Mohler        | 525000   | 1998 | 0  |
| Mike        | Mohler        | 250000   | 1997 | 0  |
| Mike        | Mohler        | 155000   | 1996 | 0  |
| Mike        | Mohler        | 125000   | 1995 | 0  |
| Mike        | Mohler        | 115000   | 1994 | 0  |
| Mike        | Mohler        | 109000   | 1993 | 0  |
| Dale        | Mohorcic      | 157500   | 1988 | 0  |
| Dale        | Mohorcic      | 157500   | 1988 | 0  |
| Dale        | Mohorcic      | 60000    | 1986 | 0  |
| Bengie      | Molina        | 350000   | 2001 | 6  |
| Bengie      | Molina        | 210000   | 2000 | 14 |
| Bengie      | Molina        | 200000   | 1999 | 1  |
| Izzy        | Molina        | 175000   | 1998 | 0  |
| Izzy        | Molina        | 152000   | 1997 | 3  |
| Izzy        | Molina        | 109000   | 1996 | 0  |
| Jose        | Molina        | 200000   | 1999 | 0  |
| Paul        | Molitor       | 4250000  | 1998 | 4  |
| Paul        | Molitor       | 3500000  | 1997 | 10 |
| Paul        | Molitor       | 2025000  | 1996 | 9  |
| Paul        | Molitor       | 4500000  | 1995 | 15 |
| Paul        | Molitor       | 4025000  | 1994 | 14 |
| Paul        | Molitor       | 3650000  | 1993 | 22 |
| Paul        | Molitor       | 3453333  | 1992 | 12 |
| Paul        | Molitor       | 3243333  | 1991 | 17 |
| Paul        | Molitor       | 2600000  | 1990 | 12 |
| Paul        | Molitor       | 2100000  | 1989 | 11 |
| Paul        | Molitor       | 1400000  | 1988 | 13 |
| Paul        | Molitor       | 1260000  | 1987 | 16 |
| Paul        | Molitor       | 1160000  | 1986 | 9  |
| Paul        | Molitor       | 950000   | 1985 | 10 |
| Shane       | Monahan       | 170000   | 1998 | 4  |
| Raul        | Mondesi       | 11500000 | 2001 | 27 |
| Raul        | Mondesi       | 10000000 | 2000 | 24 |
| Raul        | Mondesi       | 9000000  | 1999 | 33 |
| Raul        | Mondesi       | 5500000  | 1998 | 30 |
| Raul        | Mondesi       | 2700000  | 1997 | 30 |
| Raul        | Mondesi       | 950000   | 1996 | 24 |
| Raul        | Mondesi       | 435000   | 1995 | 26 |
| Raul        | Mondesi       | 126000   | 1994 | 16 |
| Raul        | Mondesi       | 109000   | 1993 | 4  |
| John        | Montefusco    | 716667   | 1986 | 0  |
| John        | Montefusco    | 637500   | 1985 | 0  |
| Rich        | Monteleone    | 135000   | 1996 | 0  |
| Rich        | Monteleone    | 109000   | 1995 | 0  |
| Rich        | Monteleone    | 287500   | 1994 | 0  |
| Rich        | Monteleone    | 250000   | 1993 | 0  |
| Rich        | Monteleone    | 125000   | 1992 | 0  |
| Rich        | Monteleone    | 150000   | 1990 | 0  |
| Rich        | Monteleone    | 68000    | 1989 | 0  |
| Jeff        | Montgomery    | 2500000  | 1999 | 0  |
| Jeff        | Montgomery    | 200000   | 1999 | 0  |
| Jeff        | Montgomery    | 2800000  | 1998 | 0  |
| Jeff        | Montgomery    | 2300000  | 1997 | 0  |
| Jeff        | Montgomery    | 2150000  | 1996 | 0  |
| Jeff        | Montgomery    | 4166667  | 1995 | 0  |
| Jeff        | Montgomery    | 3166667  | 1994 | 0  |
| Jeff        | Montgomery    | 3816666  | 1993 | 0  |
| Jeff        | Montgomery    | 2460000  | 1992 | 0  |
| Jeff        | Montgomery    | 1065000  | 1991 | 0  |
| Jeff        | Montgomery    | 95000    | 1989 | 0  |
| Ray         | Montgomery    | 185000   | 1998 | 0  |
| Ray         | Montgomery    | 155000   | 1997 | 0  |
| Steve       | Montgomery    | 250000   | 2000 | 0  |
| Steve       | Montgomery    | 200000   | 1999 | 0  |
| Steve       | Montgomery    | 109000   | 1996 | 0  |
| Bill        | Mooneyham     | 60000    | 1986 | 0  |
| Brad        | Moore         | 100000   | 1990 | 0  |
| Charlie     | Moore         | 256000   | 1987 | 1  |
| Charlie     | Moore         | 402500   | 1986 | 3  |
| Charlie     | Moore         | 365000   | 1985 | 0  |
| Donnie      | Moore         | 1000000  | 1988 | 0  |
| Donnie      | Moore         | 1000000  | 1987 | 0  |
| Donnie      | Moore         | 1000000  | 1986 | 0  |
| Donnie      | Moore         | 407500   | 1985 | 0  |
| Kerwin      | Moore         | 109000   | 1996 | 0  |
| Marcus      | Moore         | 135000   | 1996 | 0  |
| Marcus      | Moore         | 123000   | 1994 | 0  |
| Mike        | Moore         | 3333333  | 1995 | 0  |
| Mike        | Moore         | 3333334  | 1994 | 0  |
| Mike        | Moore         | 3333333  | 1993 | 0  |
| Mike        | Moore         | 3500000  | 1992 | 0  |
| Mike        | Moore         | 1591667  | 1991 | 0  |
| Mike        | Moore         | 1191667  | 1990 | 0  |
| Mike        | Moore         | 1291666  | 1989 | 0  |
| Mike        | Moore         | 481950   | 1988 | 0  |
| Mike        | Moore         | 536000   | 1987 | 0  |
| Mike        | Moore         | 400000   | 1986 | 0  |
| Mike        | Moore         | 228000   | 1985 | 0  |
| Trey        | Moore         | 170000   | 1998 | 0  |
| Willie      | Morales       | 200000   | 2000 | 0  |
| Melvin      | Mora          | 270000   | 2001 | 7  |
| Melvin      | Mora          | 210000   | 2000 | 6  |
| Melvin      | Mora          | 210000   | 2000 | 2  |
| Mickey      | Morandini     | 750000   | 2000 | 0  |
| Mickey      | Morandini     | 750000   | 2000 | 0  |
| Mickey      | Morandini     | 2000000  | 1999 | 4  |
| Mickey      | Morandini     | 2000000  | 1998 | 8  |
| Mickey      | Morandini     | 1850000  | 1997 | 1  |
| Mickey      | Morandini     | 1900000  | 1996 | 3  |
| Mickey      | Morandini     | 1025000  | 1995 | 6  |
| Mickey      | Morandini     | 750000   | 1994 | 2  |
| Mickey      | Morandini     | 300000   | 1993 | 3  |
| Mickey      | Morandini     | 180000   | 1992 | 3  |
| Mike        | Mordecai      | 375000   | 2001 | 3  |
| Mike        | Mordecai      | 350000   | 2000 | 4  |
| Mike        | Mordecai      | 325000   | 1999 | 5  |
| Mike        | Mordecai      | 250000   | 1998 | 3  |
| Mike        | Mordecai      | 200000   | 1997 | 0  |
| Mike        | Mordecai      | 135000   | 1996 | 2  |
| Mike        | Mordecai      | 109000   | 1995 | 3  |
| Mike        | Mordecai      | 109000   | 1994 | 1  |
| Keith       | Moreland      | 1483333  | 1989 | 5  |
| Keith       | Moreland      | 1483333  | 1989 | 1  |
| Keith       | Moreland      | 1243333  | 1988 | 5  |
| Keith       | Moreland      | 1043333  | 1987 | 27 |
| Keith       | Moreland      | 760000   | 1986 | 12 |
| Keith       | Moreland      | 865000   | 1985 | 14 |
| Ramon       | Morel         | 110000   | 1996 | 0  |
| Ramon       | Morel         | 109000   | 1995 | 0  |
| Omar        | Moreno        | 500000   | 1986 | 4  |
| Omar        | Moreno        | 100000   | 1986 | 4  |
| Omar        | Moreno        | 700000   | 1985 | 2  |
| Omar        | Moreno        | 700000   | 1985 | 1  |
| Orber       | Moreno        | 200000   | 1999 | 0  |
| Mike        | Morgan        | 700000   | 2001 | 0  |
| Mike        | Morgan        | 900000   | 1999 | 0  |
| Mike        | Morgan        | 1300000  | 1998 | 0  |
| Mike        | Morgan        | 1300000  | 1998 | 0  |
